,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,task,go-task/task,['targets-general'],written-in-go,https://github.com/go-task/task,https://github.com/go-task/task,MIT,2017-02-27 00:46:04,2026-02-18 18:00:19,2026-02-18 18:00:15,2661,132.0,772,71,1143,152.0,1102.0,14851,2026-01-26 12:30:54,3.48.0,26398445.0,286939.0,100,"A fast, cross-platform build tool inspired by Make, designed for modern workflows.",513.0,513.0,232,36,True,1,1.0
1,just,casey/just,['targets-general'],written-in-rust,https://github.com/casey/just,https://github.com/casey/just,CC0-1.0,2016-06-17 06:08:08,2026-02-16 03:02:21,2026-02-11 16:17:06,1551,55.0,669,89,1562,343.0,1004.0,31433,2026-01-02 06:55:58,1.46.0,28827078.0,394891.0,100,Just a command runner.,267.0,267.0,211,34,False,1,
2,mise,jdx/mise,['targets-general'],written-in-rust,https://github.com/jdx/mise,https://github.com/jdx/mise,MIT,2023-01-09 14:44:21,2026-02-19 10:21:37,2026-02-19 10:16:27,5829,754.0,883,37,4645,,,24736,2026-02-19 11:13:13,2026.2.17,1100960.0,220192.0,100,"dev tools, env vars, task runner.",,,445,30,True,2,30.0
3,cargo-make,sagiegurari/cargo-make,['targets-rust'],written-in-rust,https://github.com/sagiegurari/cargo-make,https://github.com/sagiegurari/cargo-make,Apache-2.0,2017-06-23 12:19:21,2026-02-05 18:50:48,2025-10-29 15:15:58,2614,,145,10,690,59.0,531.0,2893,2025-01-18 15:12:36,0.37.24,3732761.0,49115.0,100,Rust task runner and build tool.,140.0,140.0,79,26,True,3,
4,poethepoet,nat-n/poethepoet,['targets-python'],written-in-python,https://github.com/nat-n/poethepoet,https://github.com/nat-n/poethepoet,MIT,2020-05-28 21:56:22,2026-02-13 15:56:05,2026-02-08 20:26:29,367,21.0,73,8,137,17.0,137.0,1976,2026-02-08 20:28:54,0.41.0,642.0,9.0,74,A task runner that works well with poetry or uv.,6503.0,6503.0,41,25,True,1,
5,mask,jacobdeichert/mask,['targets-general'],written-in-rust,https://github.com/jacobdeichert/mask,https://github.com/jacobdeichert/mask,MIT,2019-07-06 20:47:44,2026-01-10 22:37:49,2026-01-10 22:37:48,361,9.0,55,17,58,16.0,55.0,1554,2026-01-10 22:37:49,mask/0.11.7,57149.0,723.0,23,A CLI task runner defined by a simple markdown file.,41.0,41.0,17,20,True,3,
6,xc,joerdav/xc,['targets-general'],written-in-go,https://github.com/joerdav/xc,https://github.com/joerdav/xc,MIT,2021-10-15 09:00:29,2026-02-06 15:45:00,2026-02-06 12:14:07,277,6.0,32,9,102,16.0,43.0,1371,2026-01-05 15:29:14,0.9.0,74742.0,1437.0,61,Markdown defined task runner.,,,16,20,True,3,
7,taskipy,taskipy/taskipy,['targets-python'],written-in-python,https://github.com/taskipy/taskipy,https://github.com/taskipy/taskipy,MIT,2019-12-22 21:10:55,2024-11-26 16:35:16,2024-11-26 16:35:16,142,,27,6,62,10.0,28.0,697,2024-11-26 16:36:01,1.14.1,,,4,the complementary task runner for python.,7968.0,7968.0,14,19,False,3,
