,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,just,casey/just,['targets-general'],written-in-rust,https://github.com/casey/just,https://github.com/casey/just,CC0-1.0,2016-06-17 06:08:08,2026-07-15 21:45:22,2026-07-15 21:45:21,1963.0,296.0,815.0,100.0,2004.0,172.0,1278.0,34784.0,2026-07-10 03:58:06,1.56.0,42218805.0,649520.0,100.0,Just a command runner.,269.0,269.0,226.0,37,False,1.0,
1,task,go-task/task,['targets-general'],written-in-go,https://github.com/go-task/task,https://github.com/go-task/task,MIT,2017-02-27 00:46:04,2026-07-16 00:42:34,2026-07-14 20:40:12,2812.0,92.0,855.0,71.0,1297.0,123.0,1191.0,15852.0,2026-07-02 18:53:23,3.52.0,35117994.0,390199.0,100.0,"A fast, cross-platform build tool inspired by Make, designed for modern workflows.",656.0,656.0,259.0,36,True,1.0,
2,poethepoet,nat-n/poethepoet,['targets-python'],written-in-python,https://github.com/nat-n/poethepoet,https://github.com/nat-n/poethepoet,MIT,2020-05-28 21:56:22,2026-07-12 13:04:14,2026-07-05 21:29:33,409.0,28.0,79.0,8.0,172.0,11.0,151.0,2048.0,2026-07-05 21:39:33,0.48.0,886.0,12.0,83.0,A task runner that works well with poetry or uv.,7273.0,7273.0,46.0,26,True,1.0,
3,cargo-make,sagiegurari/cargo-make,['targets-rust'],written-in-rust,https://github.com/sagiegurari/cargo-make,https://github.com/sagiegurari/cargo-make,Apache-2.0,2017-06-23 12:19:21,2026-02-05 18:50:48,2025-10-29 15:15:58,2614.0,,146.0,10.0,690.0,63.0,532.0,2938.0,2025-01-18 15:12:36,0.37.24,4688957.0,57888.0,100.0,Rust task runner and build tool.,142.0,142.0,79.0,25,True,3.0,
4,xc,joerdav/xc,['targets-general'],written-in-go,https://github.com/joerdav/xc,https://github.com/joerdav/xc,MIT,2021-10-15 09:00:29,2026-07-03 10:12:11,2026-07-03 10:12:11,280.0,3.0,34.0,8.0,107.0,14.0,49.0,1394.0,2026-01-05 15:29:14,0.9.0,93202.0,1635.0,61.0,Markdown defined task runner.,,,17.0,19,True,3.0,
5,taskipy,taskipy/taskipy,['targets-python'],written-in-python,https://github.com/taskipy/taskipy,https://github.com/taskipy/taskipy,MIT,2019-12-22 21:10:55,2024-11-26 16:35:16,2024-11-26 16:35:16,142.0,,27.0,6.0,62.0,10.0,30.0,718.0,2024-11-26 16:36:01,1.14.1,,,4.0,the complementary task runner for python.,8172.0,8172.0,14.0,19,False,3.0,
6,mask,jacobdeichert/mask,['targets-general'],written-in-rust,https://github.com/jacobdeichert/mask,https://github.com/jacobdeichert/mask,MIT,2019-07-06 20:47:44,2026-01-10 22:37:49,2026-01-10 22:37:48,361.0,,58.0,18.0,62.0,19.0,55.0,1613.0,2026-01-10 22:37:49,mask/0.11.7,64371.0,766.0,23.0,A CLI task runner defined by a simple markdown file.,41.0,41.0,17.0,18,True,3.0,
7,mise,jdx/mise,['targets-general'],written-in-rust,,,,,,,,,,,,,,,,,,,,,,,,0,False,,-34.0
