,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending
0,task,go-task/task,['targets-general'],written-in-go,https://github.com/go-task/task,https://github.com/go-task/task,MIT,2017-02-27 00:46:04,2026-01-22 00:30:46,2026-01-21 22:06:59,2613,120.0,764,70,1115,171.0,1066.0,14654,2025-12-24 22:03:48,3.46.4,25339862.0,269573.0,100,A task runner / simpler Make alternative written in Go.,494.0,494.0,231,35,True,1,
1,just,casey/just,['targets-general'],written-in-rust,https://github.com/casey/just,https://github.com/casey/just,CC0-1.0,2016-06-17 06:08:08,2026-01-20 21:10:16,2026-01-20 21:10:15,1543,55.0,643,87,1544,335.0,997.0,29895,2026-01-02 06:55:58,1.46.0,27129369.0,376796.0,100,Just a command runner.,267.0,267.0,209,34,False,1,
2,mise,jdx/mise,['targets-general'],written-in-rust,https://github.com/jdx/mise,https://github.com/jdx/mise,MIT,2023-01-09 14:44:21,2026-01-22 00:12:18,2026-01-21 17:42:55,5553,609.0,826,36,4353,,,23287,2026-01-21 18:44:08,2026.1.6,1519057.0,253176.0,100,"dev tools, env vars, task runner.",,,420,30,True,2,30.0
3,cargo-make,sagiegurari/cargo-make,['targets-rust'],written-in-rust,https://github.com/sagiegurari/cargo-make,https://github.com/sagiegurari/cargo-make,Apache-2.0,2017-06-23 12:19:21,2026-01-19 03:12:11,2025-10-29 15:15:58,2614,6.0,144,10,686,58.0,531.0,2887,2025-01-18 15:12:36,0.37.24,3559907.0,47465.0,100,Rust task runner and build tool.,140.0,140.0,79,26,True,3,
4,poethepoet,nat-n/poethepoet,['targets-python'],written-in-python,https://github.com/nat-n/poethepoet,https://github.com/nat-n/poethepoet,MIT,2020-05-28 21:56:22,2026-01-06 16:56:56,2026-01-06 16:56:26,365,21.0,70,7,131,15.0,135.0,1959,2026-01-05 18:00:48,0.40.0,638.0,9.0,73,A task runner that works well with poetry or uv.,6328.0,6328.0,41,25,True,1,
5,xc,joerdav/xc,['targets-general'],written-in-go,https://github.com/joerdav/xc,https://github.com/joerdav/xc,MIT,2021-10-15 09:00:29,2026-01-05 15:34:55,2026-01-05 15:34:55,276,11.0,32,9,99,16.0,42.0,1366,2026-01-05 15:29:14,0.9.0,71279.0,1397.0,61,Markdown defined task runner.,,,16,21,True,3,
6,mask,jacobdeichert/mask,['targets-general'],written-in-rust,https://github.com/jacobdeichert/mask,https://github.com/jacobdeichert/mask,MIT,2019-07-06 20:47:44,2026-01-10 22:37:49,2026-01-10 22:37:48,361,9.0,55,17,58,16.0,54.0,1536,2026-01-10 22:37:49,mask/0.11.7,56321.0,722.0,23,A CLI task runner defined by a simple markdown file.,41.0,41.0,17,20,True,3,
7,taskipy,taskipy/taskipy,['targets-python'],written-in-python,https://github.com/taskipy/taskipy,https://github.com/taskipy/taskipy,MIT,2019-12-22 21:10:55,2024-11-26 16:35:16,2024-11-26 16:35:16,142,,27,6,62,10.0,28.0,691,2024-11-26 16:36:01,1.14.1,,,4,the complementary task runner for python.,7919.0,7919.0,14,19,False,3,
